batch_id,date,movie_cd,movie_nm,open_dt,day_offset,seat_sell_ratio_pct,seat_occupancy_pct,seat_cnt,sales_amt,sales_amt_acc,audi_cnt,audi_cnt_acc
r18_2025,20250627,20253114,28년 후,20250619,8,7.8,6.4,132610,91622620,2671800740,10271,298276
r18_2025,20250628,20253114,28년 후,20250619,9,13.5,4.5,103635,125888760,2797689500,14004,312280
r18_2025,20250629,20253114,28년 후,20250619,10,10.7,4.5,99795,95147400,2892836900,10672,322952
r18_2025,20250630,20253114,28년 후,20250619,11,5.3,5.4,103141,48449820,2941286720,5438,328390
r18_2025,20250701,20253114,28년 후,20250619,12,4.9,5.3,98216,42345200,2983631920,4767,333157
r18_2025,20250702,20253114,28년 후,20250619,13,6.6,1.7,34213,19754800,3003386720,2256,335413
r18_2025,20250703,20253114,28년 후,20250619,14,8.4,1.7,34201,24685300,3028072020,2872,338285
r18_2025,20250704,20253114,28년 후,20250619,15,8.6,1.5,31998,24135600,3052207620,2736,341021
r18_2025,20250705,20253114,28년 후,20250619,16,12.9,1.0,23968,27889140,3080096760,3081,344102
r18_2025,20250706,20253114,28년 후,20250619,17,9.5,0.9,21202,18195700,3098292460,2018,346120
r18_2025,20250707,20253114,28년 후,20250619,18,4.9,1.2,23685,10463120,3108755580,1151,347271
r18_2025,20250708,20253114,28년 후,20250619,19,5.0,1.2,23724,10583280,3119338860,1176,348447
r18_2025,20250709,20253114,28년 후,20250619,20,15.1,0.2,4864,6251800,3125590660,733,349180
r18_2025,20250514,20253766,파이널 데스티네이션 블러드라인,20250514,0,4.3,10.8,197386,80363200,113290300,8431,11793
r18_2025,20250515,20253766,파이널 데스티네이션 블러드라인,20250514,1,3.8,10.3,186035,68441420,181731720,7042,18835
r18_2025,20250516,20253766,파이널 데스티네이션 블러드라인,20250514,2,5.1,10.1,198581,102496400,284228120,10134,28969
r18_2025,20250517,20253766,파이널 데스티네이션 블러드라인,20250514,3,14.3,3.4,71540,104080860,388308980,10257,39226
r18_2025,20250518,20253766,파이널 데스티네이션 블러드라인,20250514,4,11.0,3.2,65193,73820660,462129640,7166,46392
r18_2025,20250519,20253766,파이널 데스티네이션 블러드라인,20250514,5,4.5,4.6,79945,36029500,498159140,3604,49996
r18_2025,20250520,20253766,파이널 데스티네이션 블러드라인,20250514,6,4.1,4.5,77709,31722400,529881540,3195,53191
r18_2025,20250521,20253766,파이널 데스티네이션 블러드라인,20250514,7,5.1,2.5,45691,23157000,553038540,2335,55526
r18_2025,20250522,20253766,파이널 데스티네이션 블러드라인,20250514,8,5.1,2.3,42031,21705600,574744140,2150,57676
r18_2025,20250523,20253766,파이널 데스티네이션 블러드라인,20250514,9,7.1,2.3,44116,32813900,607558040,3150,60826
r18_2025,20250524,20253766,파이널 데스티네이션 블러드라인,20250514,10,15.7,1.7,36047,58233550,665791590,5662,66488
r18_2025,20250525,20253766,파이널 데스티네이션 블러드라인,20250514,11,11.2,1.7,34265,39920000,705711590,3819,70307
r18_2025,20250526,20253766,파이널 데스티네이션 블러드라인,20250514,12,4.5,2.6,42830,19446900,725158490,1919,72226
r18_2025,20250527,20253766,파이널 데스티네이션 블러드라인,20250514,13,4.3,2.4,40579,17289660,742448150,1729,73955
r18_2025,20250528,20253766,파이널 데스티네이션 블러드라인,20250514,14,6.8,1.0,17034,10082900,752531050,1164,75119
r18_2025,20250529,20253766,파이널 데스티네이션 블러드라인,20250514,15,5.2,1.0,16659,8876800,761407850,868,75987
r18_2025,20250530,20253766,파이널 데스티네이션 블러드라인,20250514,16,13.6,0.2,3841,5437100,766844950,523,76510
r18_2025,20250531,20253766,파이널 데스티네이션 블러드라인,20250514,17,16.8,0.2,4484,7997700,774842650,752,77262
r18_2025,20250601,20253766,파이널 데스티네이션 블러드라인,20250514,18,13.4,0.2,4516,6522500,781365150,604,77866
r18_2025,20250602,20253766,파이널 데스티네이션 블러드라인,20250514,19,12.2,0.2,3326,4184400,785549550,405,78271
r18_2025,20250603,20253766,파이널 데스티네이션 블러드라인,20250514,20,13.7,0.1,2988,4227000,789776550,410,78681
r18_2025,20250606,20253922,브링 허 백,20250606,0,19.9,3.1,75158,120300700,142564300,14950,17598
r18_2025,20250607,20253922,브링 허 백,20250606,1,14.2,2.8,66302,76816900,219381200,9431,27029
r18_2025,20250608,20253922,브링 허 백,20250606,2,14.3,2.7,61843,67650800,287032000,8844,35873
r18_2025,20250609,20253922,브링 허 백,20250606,3,4.5,2.9,53497,22091200,309123200,2380,38253
r18_2025,20250610,20253922,브링 허 백,20250606,4,4.1,2.8,51878,19700400,328823600,2114,40367
r18_2025,20250611,20253922,브링 허 백,20250606,5,4.5,2.3,44142,18579200,347402800,2000,42367
